Reward-5
-500.2726863136
-499.4530593979
-499.6372612841
-499.6820141589
-499.6413757538
-499.8585986435
-499.862378376
-499.9368727619
-499.0694020724
-498.8947998812
-499.1432471961
-499.2739036786
-499.2620245126
-499.3431604849
-499.3595309456
-499.3094991089
-499.5108922411
-499.4607387736
-499.4489199412
-499.4231571378
-499.4843122993
-499.4776422277
-499.5221113519
-499.5786603847
-499.561868545
-499.5531350392
-499.5372686206
-499.6031204173
-499.5867697505
-499.6361038021
-499.6487833214
-499.6259126657
-499.6664645951
-499.7232576834
-499.6814441216
-499.7385126527
-499.7053699065
-499.6908839208
-499.677847027
-499.7278087306
-499.6762729187
-499.7318786631
-499.7396494617
-499.7664880598
-499.7177189486
-499.746017323
-499.7175997365
-499.7514200841
-499.7238860832
-499.7247560929
-499.7423872909
-499.7721478788
-499.732525833
-499.7328264293
-499.7303372061
-499.7547544762
-499.4208479474
-499.4515201261
-499.4010355921
-499.4178741132
-499.4756087446
-499.4578916945
-499.4588495717
-499.4798432837
-499.4506427483
-499.4665018219
-499.4987561883
-499.4418965752
-499.4790613684
-499.5009982826
-499.4868881793
-499.4950084027
-499.4834998362
-499.4930485839
-499.5064495116
-499.5409629727
-499.5663027975
-499.5308578506
-499.5539401462
-499.556325403
-499.5612869579
-499.5769887908
-499.5924693524
-499.590203291
-499.5666778537
-499.5675407534
-499.5766080116
-499.5935331291
-499.5844101034
-499.5817287946
-499.5951927839
-499.6068946149
-499.5822590635
-499.5992106624
-499.6288258784
-499.6304316642
-499.6441282789
-499.6466262231
-499.6340186942
-499.6419404273
-499.6562591312
-499.6523280592
-499.6565716361
-499.6507185222
-499.6495208084
-499.6550345539
-499.6644897332
-499.6640596003
-499.6598634664
-499.6647592647
-499.686106138
-499.6668233495
-499.6997281951
-499.6935750414
-499.6928760138
-499.6849968559
-499.6857769219
-499.7053932357
-499.6995174026
-499.6926132208
-499.6859685916
-499.6959717361
-499.6928011486
-499.685568999
-499.7025685888
-499.6871712094
-499.7004793395
-499.6945195471
-499.7248345553
-499.688051879
-499.6911087279
-499.7166109637
-499.6979121125
-499.7011739302
-499.6948319386
-499.7084005189
-499.6949361226
-499.6979976411
-499.7197134867
-499.7089931312
-499.7079753981
-499.7253027012
-499.7233523673
-499.7467958665
-499.7264738941
-499.7284598794
-499.7291336799
-499.7488539709
-499.740719421
-499.7398410894
-499.7511049042
-499.7450753042
-499.740615337
-499.7369442064
-499.7449423536
-499.7468640511
-499.7512728798
-499.7409333118
-499.7426528823
-499.7476752669
-499.7484515514
-499.7553268414
-499.7670374037
-499.7643326232
-499.764625836
-499.7653607688
-499.7658579979
-499.7668744515
-499.7706642398
-499.7719032815
-499.7748897959
-499.7759915993
-499.7665537887
-499.7709818075
-499.7785528536
-499.7842855974
-499.7712737829
-499.7766576468
-499.7740885816
-499.7747411129
-499.7841289087
-499.6972668847
