episode,reward
10,79.10569346583021
20,167.61517193506617
30,197.27888525715755
40,212.1112149878888
50,221.0106129025566
60,226.94354484566847
70,231.18135337646268
80,234.35970977455835
90,236.83176475085497
100,238.80940873189226
110,256.559659841432
120,256.60801525712463
130,256.6082045231134
140,256.6082045612279
150,256.6082045612279
160,256.6082045612279
170,256.6082045612279
180,256.6082045612279
190,256.6082045612279
200,256.6082045612279
210,256.6082045612279
220,256.6082045612279
230,256.6082045612279
240,256.6082045612279
250,256.6082045612279
260,256.6082045612279
270,256.6082045612279
280,256.6082045612279
290,256.6082045612279
300,256.6082045612279
310,256.6082045612279
320,256.6082045612279
330,256.6082045612279
340,256.6082045612279
350,256.6082045612279
360,256.6082045612279
370,256.6082045612279
380,256.6082045612279
390,256.6082045612279
400,256.6082045612279
410,256.6082045612279
420,256.6082045612279
