episode,interval,reward
10,-500.9007922999607,-500.9007922999607
20,-468.2936313513493,-484.597211825655
30,-442.23106483934833,-470.4751628302194
40,-230.23008700321748,-410.4138938734689
50,-60.52156006281348,-340.4354271113378
60,38.50047888225867,-277.27944277907164
70,162.75014640347004,-214.4180728958514
80,364.38634347760694,-142.06752084916909
90,774.3305802943622,-40.245509610998944
100,1142.2499155216374,78.00403290226468
110,1333.4655112647213,192.13689457157892
120,1365.7767267599693,289.9402139206114
130,1404.3960995747045,375.66758974015704
140,1450.630887898483,452.45068246575175
150,1433.2571979144172,517.8377834956627
160,1461.0427411907876,576.788093351608
170,1462.3500313357235,628.8799720565559
180,1475.6610236136526,675.9233638097277
190,1479.4802593911359,718.2158319982228
200,1497.1781788736478,757.163949341994
210,1497.86526367648,792.4354405007789
