episode,reward
10,22.70169106123469
20,22.447970885570985
30,21.887904514144065
40,21.25764497285298
50,20.880067996128208
60,19.281622976116118
70,18.061758731489437
80,17.146860548019426
90,16.436213261866982
100,15.866849262053217
110,15.401005989478321
120,15.012803262332573
130,14.684324031670787
140,14.402770405389255
150,14.158757262611928
160,13.945245762681768
170,13.756853262743391
180,13.589393262798167
190,13.439560631268229
200,13.304711262891285
210,13.182704691502622
220,13.071789626603836
230,12.97051934995712
240,12.877688263030963
250,12.7922836630589
260,12.713448647700071
270,12.640453263108562
280,12.572671834559303
290,12.509564987289306
300,12.450665263170643
310,12.395565521253184
320,12.343909513205569
330,12.295384172312348
340,12.24971326323638
350,12.206652120393322
360,12.165983263263767
370,12.12751272273581
380,12.091066947498797
390,12.056490186376504
400,12.023642263310325
410,11.992396677954693
420,11.962638977615994
430,11.934265356362816
440,11.907181445166602
450,11.881301263356885
460,11.856546306843242
470,11.832844752734436
480,11.810130763380164
490,11.788343875632188
500,11.76742846339413
510,11.747333263400705
520,11.728010955714717
530,11.709417791714992
540,11.691513263418964
550,11.674259808879151
