episode,reward
250,-114.44767134780706
500,26.767395411103422
750,94.23279687263415
1000,127.45196714156779
1250,156.52415534129938
1500,172.1326406296213
1750,185.88235804191396
2000,192.6304172263922
2250,199.65516663214225
2500,178.3448513384128
2750,154.99442838669597
3000,136.27919867792653
3250,121.7506665471561
3500,104.86480871816018
3750,93.28933075651632
4000,85.05982505141452
4250,79.05195252867851
4500,72.9739465987572
4750,70.64333070760453
5000,70.81262493322008
5250,63.74477399306548
5500,62.02527942207888
5750,57.74230017208345
6000,43.1426581670699
6250,36.24642760582151
6500,28.267449403531003
6750,17.606210196541095
7000,8.241421617880235
7250,1.8229157702134156
7500,-2.2056272902337817
7750,-1.9951763126271913
8000,-1.6857490438613847
8250,-2.725134048703087
8500,-1.9758364047432582
8750,-6.343843527952609
9000,-6.690665773299764
9250,-7.369507261978725
9500,-5.157606499449427
9750,-5.977742009710532
10000,-5.760520142655588
