episode,reward
10,44.653453847066274
20,8.287244216381781
30,22.50116756252255
40,6.287016717844129
50,10.5823473201295
60,13.227603205419863
70,17.309277052383298
80,22.562981659760567
90,25.540024815345806
100,27.197968498544423
110,28.778656760755872
120,30.44389920946464
130,32.38763756624129
140,35.060319980368305
150,37.33801331451834
160,37.9673807386173
170,38.41520353761547
180,38.39739432588455
190,38.875372185918955
200,39.1792128220591
210,39.4562736917717
220,39.955673464823185
230,39.9875060758527
240,40.459945251499576
250,41.97245279913297
260,43.38509043725508
270,43.38861705664219
280,44.09317962504296
290,44.30322358330884
300,43.670458996356224
310,43.791508605020866
320,44.115070549995394
330,44.35428090164649
340,44.735994128058785
350,44.42687078591401
360,45.19528769830445
370,44.56292615374186
380,44.70213207381719
390,45.27984269945068
400,45.49941072171624
410,46.23685022003651
420,46.220686735867396
430,46.65166646281688
440,47.01236457944038
450,47.001882927684065
460,47.1285121838669
470,47.54184815411569
480,47.71436337003173
490,47.89454951132183
500,48.07631650015142
510,48.49430679677182
520,48.172511298608086
530,48.31010476079979
540,48.73199709896267
550,49.40618708738063
560,49.64461348569507
570,49.82866042460348
580,49.98104102869559
590,49.53135692279517
600,49.42030951063157
610,49.63147210845899
620,49.61716184736589
630,50.061475402144886
640,50.130270612435645
650,50.434271577404
660,50.693017547942155
670,50.93271442746473
680,51.24560683827091
690,51.38718674413965
700,51.54006506714494
710,51.77229262454921
720,52.15507952359877
730,52.48858046130413
740,52.69468139593009
750,52.677790426630175
760,52.819840829824756
770,52.797769263917424
780,53.1777235380773
790,53.281486825199615
800,53.34067650859051
810,53.540685093618436
820,53.93795333103449
830,54.23821978278127
840,54.57775072566082
850,55.05299638740337
860,55.096893144828904
870,55.44501177870251
880,55.505735447742005
890,55.618889083836265
900,55.831314681238744
910,56.27523903410074
920,57.0887925073283
930,57.37645712613813
940,57.7826054529528
950,58.01137556925011
960,58.42374818361967
970,58.66755268057964
980,58.854238055002334
990,58.95227995884326
1000,59.25107019455083
1010,59.51101239119693
1020,59.75317710459788
1030,60.23083715753821
1040,60.42515910403575
1050,60.99961409559927
1060,61.240013327960526
1070,61.42895550487356
1080,61.56793951420506
1090,61.67641078442994
1100,61.70471555816295
1110,61.957375431553956
1120,62.27162325650082
1130,62.50991119958684
1140,62.73155818001175
1150,63.08690073078421
1160,63.19753841594854
1170,63.344457792798224
1180,63.623004899862615
1190,63.97408197547342
1200,63.875487621037195
1210,64.11986091373448
1220,64.31711914990788
1230,64.7356266742099
1240,64.85090246909732
1250,64.93996771043885
1260,65.21203372403863
1270,65.38055275812387
1280,65.43129685907323
1290,65.45262369445726
1300,65.51644329001304
1310,65.55540724577689
1320,65.76543484212363
1330,65.94797941968874
1340,66.1088540612925
1350,66.23730119785907
1360,66.36682369364325
1370,66.72844582750322
1380,66.9420651917138
1390,67.3493420487336
1400,67.52256286970946
1410,67.52540668244207
1420,67.77169788004122
1430,67.91278154140004
1440,67.9293503882086
1450,68.10482655943713
1460,68.54807186452233
1470,68.81116882038364
1480,68.96334972386113
1490,69.1604917731558
1500,69.6355760653042
1510,69.80439018898905
1520,70.13172097041726
1530,70.49760878365865
1540,70.77080525471791
1550,71.00141045560883
1560,71.04667084207843
1570,71.32533369238477
1580,71.47254354561339
1590,71.75276665055033
1600,72.2208885757218
1610,72.66713888009161
1620,72.82221749366548
1630,73.0193566831517
1640,73.10166607229525
1650,73.25214992520728
1660,73.5191256342471
1670,73.64927956760305
1680,73.61690155619229
1690,73.78918545829063
1700,74.04768603597424
1710,74.44106168903274
1720,74.69115276596519
1730,74.7517632878278
1740,74.93646810966456
1750,75.09680576733108
1760,75.31107040586348
1770,75.56649777790093
1780,75.66280997185865
1790,75.82998914785684
1800,76.09768731608966
1810,76.29734027664142
1820,76.5260728319947
1830,76.70489884156896
1840,76.8433420976577
1850,77.05056718038739
1860,77.42902338815887
1870,77.71372470874441
1880,77.92651404605262
1890,78.16411575969862
1900,78.24933736969528
1910,78.3529576581224
1920,78.64890079200056
1930,78.8034723420957
1940,78.90394229162115
1950,79.218365894446
1960,79.4625785032355
1970,79.90662039261932
1980,80.21373490445761
1990,80.37314996825482
2000,80.57708319051507
2010,80.85563428888344
2020,80.99863936575224
2030,81.10219664800327
2040,81.25329205188076
2050,81.46773409449968
2060,81.69245146466713
2070,82.00713571305681
2080,82.21034756499503
2090,82.26809332264142
2100,82.54905150317133
2110,82.7471417012492
2120,83.07184892783611
2130,83.32742966146827
2140,83.60758380629412
2150,83.7950547680687
2160,84.06839990570116
2170,84.25785014507838
2180,84.38930465779566
2190,84.5586238264641
2200,84.79544212535285
2210,85.0430691425558
2220,85.32445684245499
2230,85.62694139714753
2240,85.90581363609034
2250,86.04849519160823
2260,86.2343309164485
2270,86.58744870614804
2280,86.67297950314398
2290,86.86737225281868
2300,87.12342912466059
2310,87.58206807334403
2320,88.03555966449547
2330,88.20858209270027
2340,88.44710030806813
2350,88.68699955074642
2360,88.8911176229898
2370,89.19874835131223
2380,89.63092647822403
2390,89.83087645807456
2400,90.04064536844226
2410,90.2960596710718
2420,90.63890313543297
2430,90.91489486399041
2440,91.24998396034637
2450,91.63393362071375
2460,91.95663125422179
2470,92.20100632939284
2480,92.36153714954946
2490,92.84156145430886
2500,93.11168928580655
2510,93.39896867381407
2520,93.72682000868377
2530,94.1764173846382
2540,94.99393617171356
