episode,reward
10,16.827824605597918
20,-28.181387412759324
30,-38.32342623461806
40,-20.08535469432125
50,12.023308114345333
60,8.463906243256888
70,-0.6372749920409169
80,-8.00764305344239
90,-17.978515851987133
100,-19.329220465339528
110,-16.003225716295738
120,-17.257151254879226
130,-15.650671784001416
140,-17.423233984959687
150,-12.720522755182083
160,-14.829445058769085
170,-11.86304831997263
180,-9.005188072504895
190,-9.238214226192712
200,-4.96834255160393
210,-5.047591600122695
220,-6.554254153100483
230,-6.708311656170762
240,-9.105008223997066
250,-8.155763619418297
260,-7.76351166003262
270,-9.517924292255698
280,-11.184254177659481
290,-10.866784228345209
300,-8.686009420241357
310,-8.98657292536525
320,-8.923457327725888
330,-8.301743697164754
340,-8.799093648601513
350,-8.534711839627803
360,-8.687826255308908
370,-8.292767709767322
380,-7.307591483940143
390,-4.8064982595515895
400,-5.247117146052177
410,-5.096888592225738
420,-4.780595113540608
430,-4.850171968738483
440,-4.211382685760907
450,-4.4993591242310655
460,-4.831359176364043
470,-5.093013748769318
480,-5.275163035698364
490,-5.525870860959283
500,-6.2312170350749465
510,-5.553341894572161
520,-5.493191373391451
530,-5.283218454758654
540,-5.441104476482046
550,-3.9500938075425647
560,-3.092792149310432
570,-0.06988450664090735
580,-0.8893806456527343
590,-0.2636487750393427
600,0.23767418035305818
610,0.9020934441289123
620,0.39322852951077514
630,0.7997595231286577
640,1.4706733014179565
650,2.5096872056114985
660,3.628472428301037
670,3.9002835103584292
680,3.327789847879634
690,2.704758467527262
700,2.30432964477187
710,3.474279960641213
720,3.9721405265500795
730,4.55696838681779
740,3.574977257024791
750,5.151992630237067
760,5.208960050527481
770,6.631543414021604
780,6.556087252224456
790,6.997057132877982
800,6.8541587533721415
810,6.77047454016327
820,6.296853784759919
830,5.495885872229272
840,4.963097362073918
850,5.5181506869618895
860,6.14315810269771
870,5.429452967937923
880,5.2504228466720795
890,5.677228134069443
900,5.653411908371857
910,5.815483393125219
920,5.8324969504925575
930,6.11047537499164
940,5.678281692126313
950,5.913431588014582
960,5.689048639172719
970,5.968320692389037
980,6.103842792168984
990,6.615983887824592
1000,6.5505386686978015
1010,6.1903339651194225
1020,6.780284165756359
1030,7.287173806489427
1040,7.459472288718709
1050,7.477844965227732
1060,8.074575297525875
1070,8.201106799284924
1080,8.103639665216134
1090,8.534094695442354
1100,8.697131360187553
1110,9.271930540890235
1120,8.984673655929017
1130,8.984948247983862
1140,9.526718182274982
1150,9.183253669420184
1160,8.85632614399865
1170,9.409277284118046
1180,8.93973141465301
1190,9.202225266414777
1200,9.385366765268845
1210,10.870354085805833
1220,10.5906003463546
1230,10.857983619092458
1240,10.656118063027762
1250,10.884767443351329
1260,11.109376127820893
1270,11.031497533572107
1280,11.582451444531385
1290,11.88277537691192
1300,12.375413768152834
1310,12.223089468490457
1320,12.219610852304765
1330,12.02548218217538
1340,11.907178103462966
1350,12.011143435833972
1360,11.89364464949167
1370,11.711633173543964
1380,11.845457363468274
1390,12.056691106698004
1400,12.020865011666272
1410,11.459259044397646
1420,11.441198399483334
1430,11.180262626594482
1440,11.41620165732318
1450,11.264842728224409
1460,11.170487671878364
1470,11.449263645879046
1480,11.112237474796913
1490,11.070884886814332
1500,11.00799490403682
1510,11.537711331827138
1520,11.537861796159294
1530,11.762900150412156
1540,11.615336467871186
1550,11.52828715325388
1560,11.631282818556468
1570,11.527585783347796
1580,11.139461561393562
1590,11.513153992974896
1600,11.870553000472519
1610,11.79874557887628
1620,11.57152803760305
1630,11.750861789988717
1640,12.154699158075621
1650,11.895130479761926
1660,11.871789836685993
1670,11.73459097811828
1680,11.45403548751451
1690,11.762701199380533
1700,11.707153681433248
1710,11.574113108057254
1720,11.299262494474581
1730,11.346067741070046
1740,11.17790954334478
1750,11.105525150745569
1760,11.024046676493464
1770,10.727599765889767
1780,10.4997851545216
1790,10.213588005670678
1800,10.333003902676419
1810,10.22884252158677
1820,10.452091034603221
1830,10.955094292069711
1840,11.428214621629952
1850,11.313992675826894
1860,11.281397153209237
1870,11.158940783059244
1880,11.119511229086523
1890,10.858019474776356
1900,11.460131108466937
1910,11.518329686866032
1920,11.344541919076427
1930,11.349473211807418
1940,11.289334990080627
1950,11.154465377748654
1960,11.092240329572064
1970,12.040421098523739
1980,11.916337503840401
1990,12.1078243263051
2000,12.08872333647682
2010,11.795692465906518
2020,11.974314337151952
2030,11.922828238438786
2040,12.054161617153115
2050,11.982657228045232
2060,11.99272879672195
2070,11.800219214322057
2080,11.675068325201002
2090,11.549709574117745
2100,11.48986520192379
2110,11.652368302731782
2120,11.53977503796302
2130,11.411495024745433
2140,11.23672355406374
2150,11.907916168320886
2160,11.9467574489703
2170,11.988184644984473
2180,11.801637213849911
2190,11.70361622260248
2200,11.992934879725048
2210,12.308697942748442
2220,12.278395090063627
2230,12.393060078694171
2240,12.358439394271223
2250,12.378928496054497
2260,12.21294912758388
2270,12.288548507580554
2280,12.45840963920419
2290,12.394533521368936
2300,12.382961821332875
2310,12.743192989188971
2320,12.646411467347846
2330,12.611673009396668
2340,12.860957981569422
2350,12.781630313190078
2360,12.746095212002437
2370,12.538478298907151
2380,12.425793564546046
2390,12.240539453494291
2400,12.175881549999582
2410,12.454989956448026
2420,13.021884655478333
2430,13.408270605599922
2440,13.549119230500413
2450,13.36004236986942
2460,13.719589694114745
2470,13.740152843208692
2480,13.369836964438562
2490,13.493479254219727
2500,13.354020415738193
2510,13.246534311616758
2520,13.129502246902938
2530,13.519154329137963
2540,13.622540441659343
2550,13.521622710203397
2560,13.560923941110934
2570,13.969349934012742
2580,13.898320888331947
2590,13.854673505732027
2600,14.101114019985395
2610,13.998673992241242
2620,13.90246068105977
2630,13.82486874054898
2640,13.630846453558277
2650,14.333847227097733
2660,14.40635779831164
2670,14.384478435716753
2680,14.37316465754323
2690,14.20185091183434
2700,14.086787504481512
2710,14.208194550038218
2720,14.436174310612207
2730,14.21731190148298
2740,14.213193203866815
2750,14.243582314205028
2760,14.28497480379444
2770,14.044435408667693
2780,14.008346131106096
2790,13.943149832760776
2800,13.876627592231412
2810,13.933883400982799
2820,13.896330091604515
2830,13.79255354155832
2840,13.894608435825631
2850,13.803573380147544
2860,13.670077456231086
2870,13.591876351461341
2880,13.541170880326735
2890,13.48798896465273
2900,13.347203358762243
2910,13.73628819403878
2920,13.576448503849372
2930,13.60032569463732
2940,13.556452650195698
2950,13.804919674733688
2960,13.880315009113255
2970,13.859274184656604
2980,13.583818523548175
2990,13.913344302741118
3000,14.068051630797173
3010,14.094348905542372
3020,14.084395865597877
3030,14.062589022439758
3040,14.027053525261158
3050,14.297556950677963
3060,14.268296830936778
3070,14.207669454332205
3080,14.262885091997916
3090,14.273739210951833
3100,14.295085220577887
3110,14.251343076459383
3120,14.211119405363325
3130,14.253899546541547
3140,14.55720537185844
3150,14.630353875383797
3160,14.607594055617186
3170,14.77893006808328
3180,14.62132703939843
3190,14.751356643517802
3200,14.645132976399532
3210,14.569715191063361
3220,14.576782167558182
3230,14.54022592925658
3240,14.486138527836312
3250,14.345322702000288
3260,14.276313284988717
3270,14.444248409105139
3280,14.509628553657752
3290,14.548572082048276
3300,14.614174675246298
3310,14.658519812552207
3320,14.409747894279478
3330,14.292942858757646
3340,14.213940813683895
