episode,interval,reward
10,-1.2748758733612533,-1.2748758733612533
20,0.01815063524761863,-0.6283626190568175
30,0.015763793905970817,-0.4136538147358881
40,0.23964732555090423,-0.25032852966419006
50,0.3517852501616964,-0.12990577369901274
60,0.07255646997378232,-0.09616206642021356
70,1.6770181403952804,0.1571493916962856
80,-0.09332942829664115,0.1258395391971698
90,1.4056500155068954,0.2680407032315838
100,0.08177620658211901,0.2494142535666373
110,1.025741318458053,0.31998944128403856
120,4.975608757343918,0.7079577176223618
130,0.8146115766888045,0.7161618606274728
140,2.509990364990477,0.8442924680819732
150,1.0358742783062858,0.8570645887635941
160,5.351803866512137,1.137985793622878
170,3.380885493942626,1.2699210701122747
180,14.246151719608628,1.9908227728620722
190,16.63694811535897,2.761671475098751
200,28.25048714268265,4.036112258477946
210,53.81267993727099,6.406425005087137
220,57.73924358882739,8.739734940711696
230,75.55874050157058,11.644909095531645
240,109.18442256293274,15.709055490006692
250,103.83754763931313,19.234195175978954
260,83.73227862919967,21.714890693410524
270,212.8811646585933,28.795123062491367
280,272.1409929082795,37.48604698555523
290,240.0889941090944,44.47235550705658
300,335.0784875433582,54.15922657493328
310,390.5542031755677,65.01067743301829
320,415.9411685085703,75.97725527912928
330,492.1462469640459,88.58843684533888
340,581.4148277540621,103.08333069559546
350,592.1434469314594,117.056476873763
360,760.0366439401654,134.91703707005198
370,801.8006022391136,152.94091720975632
380,985.6677557891007,174.85478138289696
390,1360.0811802854175,205.24520186757692
400,1073.6003575513848,226.9540807596721
410,1400.2935047445887,255.57211549101154
420,1725.839316779501,290.5784774264518
430,1678.2365454933856,322.84959528847355
440,1594.0991749909242,351.74163119080197
450,1753.2043087021052,382.88524624660874
460,1991.9951685528983,417.86589673152815
470,2058.4244933781806,452.77139878783987
480,2235.4119769911367,489.9097441670751
490,2077.004214111891,522.2994272271734
500,2247.257335834446,556.7985853993189
510,2506.09985630847,595.0201789465572
520,2514.9700262533015,631.9422913947636
530,2499.6160793388,667.1814194691794
540,2668.102593807843,704.2355152902658
550,2401.5056824596327,735.0949728751633
560,2724.984984093511,770.628723075491
570,2738.9885988587553,805.1613524751975
580,2658.423738034604,837.1141522262217
590,2916.6096527503723,872.3598386757836
600,2725.7416865944087,903.2495361410939
610,2860.698663180335,935.3388660925566
620,3088.0069677170036,970.0593193445636
630,2857.382221112524,1000.0168257218329
640,2945.832246673737,1030.4201916742063
650,2798.378086012974,1057.6195438948025
660,2876.6977547339498,1085.1813349681233
670,2740.9559318936995,1109.8943886535797
680,2807.8323076990955,1134.8640639336606
690,2808.913390178118,1159.125648371986
700,2882.503574764531,1183.7453330347364
710,2778.198547651934,1206.2024205645557
720,2821.855220955048,1228.6420427922017
730,2728.9079685285515,1249.193630815987
740,2883.78193691501,1271.2826619794876
750,2637.6091013445357,1289.5003478376884
760,2776.7581719137042,1309.0695297334255
770,2778.2841030546815,1328.1502384778576
780,2754.478862008732,1346.4365028820994
790,2649.7032430320555,1362.93355022577
800,2926.833375204328,1382.482298038002
810,2910.1984666857725,1401.3429914780982
820,3211.4637136667434,1423.4176344316184
830,3198.7696467521687,1444.8074177125889
840,3133.3178961435815,1464.9087329320055
850,3189.9488859939825,1485.2033229680285
860,3241.471063327036,1505.6250408791796
870,3123.3690823568127,1524.2197999766236
880,3281.0506684030465,1544.183787117833
890,3350.6379198067166,1564.481024563775
900,3369.921911572921,1584.5414788638773
910,3339.0283462134635,1603.8215543292572
920,3233.321576900599,1621.5335110963367
930,3345.105068212669,1640.0665385922111
940,3280.5549685369842,1657.5185431660914
950,3380.564214534033,1675.655866022596
960,3175.5239614290585,1691.279492016413
970,3240.9949541284827,1707.2559400794244
980,3401.9852871089897,1724.5490966817665
990,3250.310125265754,1739.9608242432207
1000,3454.2239988403794,1757.1034559891928
1010,3516.172264274529,1774.519978843503
1020,3286.666405004746,1789.344943805868
1030,3425.008302686573,1805.2251705911178
1040,3481.0770224979474,1821.3391307056065
1050,3468.8544060597255,1837.0297523756456
1060,3668.9556056038055,1854.3120717457227
1070,3470.5850847860193,1869.417427007782
1080,3401.5476336360734,1883.6038178098959
1090,3410.5807187565224,1897.6127802039014
1100,3277.8903348009976,1910.160757972966
1110,3431.7129036485444,1923.8684349610337
1120,3460.1585623096253,1937.5853110980745
1130,3685.6988248079565,1953.0553421928528
1140,3594.069327426752,1967.4502017124491
1150,3599.516773341579,1981.642084944007
1160,3564.54236615458,1995.2877770234084
1170,3604.4646403869506,2009.041425428225
1180,3602.838145535815,2022.5481772935443
1190,3315.4679463550237,2033.4130493024643
1200,3229.3450039404697,2043.3791489244475
1210,3324.682411393147,2053.9684320853457
1220,3524.770069770743,2066.0241832139154
1230,3433.8652674340906,2077.144842435218
1240,3464.1310603162783,2088.3302151600656
1250,3663.315295848196,2100.930095805571
1260,3591.9642077601484,2112.763699868702
1270,3617.2473231545837,2124.6100276111097
1280,3367.7810490642973,2134.322301216212
1290,3352.282570440955,2143.763853690823
1300,3490.8233115588346,2154.1258495205775
1310,3535.2670269363853,2164.6689119436005
1320,3543.9397645339814,2175.1179335541333
1330,3528.5066798983003,2185.2937887898042
1340,3387.002000025189,2194.2617605154423
1350,3719.955952277287,2205.5631989729372
1360,3515.351792259548,2215.1939974529864
1370,3444.045812646629,2224.163718731772
1380,3446.6736398259404,2233.0224862759333
1390,3566.702908993246,2242.6173094609503
1400,3487.232397085393,2251.507417229696
1410,3644.1176743897086,2261.384085720192
1420,3654.889138044279,2271.19750158163
1430,3383.7954426839265,2278.9779067641634
1440,3461.9147447473288,2287.192745916824
1450,3439.4385129926422,2295.139268448381
1460,3720.684804875468,2304.903278971854
1470,3481.6006088308036,2312.908022712392
1480,3557.185650904338,2321.315303983959
1490,3686.547620026856,2330.477936977535
1500,3687.7152014905964,2339.526185407621
1510,3779.1987912060094,2349.0604410751603
1520,3730.6666764551314,2358.149955781608
1530,3585.545040449625,2366.172145877477
1540,3682.430349393676,2374.71927706914
1550,3803.945400707887,2383.940090770034
1560,3787.4002062278387,2392.936629971687
1570,3796.855759258612,2401.8787900308403
1580,3687.2741492849514,2410.0142036970055
1590,3418.742289994157,2416.358405497616
1600,3558.8601787084576,2423.499041580183
1610,3486.3862105629014,2430.1008252384604
1620,3622.009448851889,2437.458285878049
1630,3694.66476690586,2445.171209074538
1640,3750.6436050343714,2453.1314066108785
1650,3613.7596990116826,2460.165517473913
1660,3586.0918734771176,2466.9482063654987
1670,3787.4800743909777,2474.855582820742
1680,3714.652170216371,2482.2353244123824
1690,3682.8761270469718,2489.3397078599246
1700,3834.6559833412866,2497.253333009816
1710,3713.9222622393077,2504.3683559877663
1720,3570.410701858558,2510.5662766032933
1730,3566.898362452595,2516.672242417452
1740,3563.2865664231394,2522.6872672680593
1750,3743.649503192145,2529.6641943304826
1760,3785.880244163259,2536.8017855227135
1770,3675.9259659396944,2543.237515355577
1780,3535.2262428724907,2548.8104857348862
1790,3664.0647318359756,2555.040956383495
1800,3575.429255247701,2560.7097802660737
1810,3465.8305215619075,2565.7104473450568
1820,3627.92335552336,2571.546782005377
1830,3461.8243820383286,2576.411686923589
1840,3653.594769432593,2582.2659428067896
1850,3644.6342567525876,2588.0084742335234
1860,3664.520274371234,2593.7961720837266
1870,3582.3299727003346,2599.082449092371
1880,3570.866787900594,2604.25151472433
1890,3698.7172203394343,2610.042338563563
1900,3665.5927834706135,2615.597867220969
1910,3536.9133378002725,2620.4215084281905
1920,3521.4401194734905,2625.1143136940523
1930,3807.795555729109,2631.2421957771353
1940,3828.323856104701,2637.412719799442
1950,3656.3078502453923,2642.6378230324985
1960,3768.8390464887807,2648.3837476419685
1970,3575.2617117854434,2653.0887119269605
1980,3834.898796527284,2659.057449727972
