Reward-5
-373.125
-143.5625
-30.85
51.63125
166.755
262.3125
340.5535714286
354.5
440.2361111111
457.3575
525.3409090909
580.8625
642.6596153846
703.1482142857
741.785
757.6203125
759.4617647059
729.0208333333
713.0407894737
760.0975
827.5880952381
902.1511363636
957.7184782609
1010.4510416667
1062.501
1133.7125
1221.3861111111
1238.3
1250.2629310345
1337.9416666667
1416.5983870968
1444.2171875
1447.6037878788
1435.3125
1458.3471428572
1469.6972222222
1480.1675675676
1487.0256578947
1496.1173076923
1515.56625
1508.2225609756
1506.5357142857
1506.4831395349
1488.5676136364
1462.6672222222
1436.8255434783
1417.7622340426
1411.3447916667
1417.0683673469
1400.39
1398.4549019608
1403.7600961539
1406.6136792453
1413.6453703704
1398.4154545455
1407.7
1405.4434210526
1395.9668103448
1385.4211864407
1368.9804166667
1340.6913934426
1321.3653225807
1300.4297619048
1283.560546875
1271.9142307692
1272.8318181818
1273.4555970149
1268.2533088235
1251.1253623188
1242.7489285714
1223.3390845071
1213.9430555556
1215.1318493151
1201.0983108108
1190.021
1183.5167763158
1176.8168831169
1173.5948717949
1179.2534810127
1183.295625
1176.3882716049
1161.9612804878
1155.5177710843
1154.9235119048
1182.1741176471
1184.6404069768
1199.1275862069
1199.8582386364
1219.3002808989
1255.615
1276.757967033
1276.8168478261
1290.7545698925
1306.385106383
1338.2489473684
1378.6502604167
1401.2515463918
1417.1933673469
1424.4845959596
1432.3365
1434.0103960396
1426.3975490196
1423.7922330097
1425.5040865385
1419.1661904762
1417.9089622642
1409.4278037383
1396.775
1381.995412844
1365.5952272727
1349.7400900901
1336.5508928572
1322.6513274336
1309.0002192983
1299.5543478261
1296.1310344828
1289.1173076923
1288.6777542373
1283.2466386555
1273.92125
1265.9799586777
1261.0614754098
1260.7581300813
1261.0076612903
1267.1386
1275.0009920635
1293.3135826772
1284.52578125
1276.8089147287
1269.735
1277.9566793893
1293.5179924243
1297.0191729323
1308.1742537314
1314.2264814815
1327.296875
1338.1855839416
1336.8197463768
1335.9451438849
1347.9489285714
1344.579964539
1347.4070422535
1344.4270979021
1358.5109375
1364.9460344828
1390.5715753425
1413.8450680272
1430.3253378378
1426.5518456376
1414.8213333333
1402.6324503311
1397.3927631579
1396.4848039216
1408.8150974026
1415.7635483871
1429.7599358974
1431.6866242038
1433.6946202532
1440.1007861635
1449.06703125
1459.6203416149
1465.199537037
1491.3027607362
1492.0806402439
1501.5965151515
1504.9364457831
1515.3076347305
1511.9071428572
1518.6125739645
1516.4226470588
1511.8912280702
1504.3106104651
1498.8424855491
1500.5623563218
1494.8818571429
1489.0431818182
1483.4536723164
1478.1981741573
1475.8205307263
1471.9240277778
1463.9864640884
1456.1186813187
1448.8460382514
1440.5233695652
1433.9758108108
1429.7498655914
1427.0069518717
1423.6204787234
1424.2978835979
1419.2857894737
1414.5761780105
1453.6967447917
1522.5222797928
1581.3103092784
1601.8115384615
1671.0970663265
1702.3757614213
1729.8012626263
1756.9907035176
1789.8095
1802.728358209
1861.239480198
1924.1195812808
2009.075122549
2026.4769512195
2027.9566747573
2056.7185990338
2096.0054086539
2177.0541866029
2205.8720238095
2260.640521327
2342.9403301887
2409.7948356808
2477.5085280374
2520.1730232558
2549.5115740741
2562.1668202765
2564.9135321101
2600.3636986301
2628.0078409091
2634.806561086
2641.5415540541
2650.1477578475
2654.9706473214
2668.8904444445
2709.7659292036
2718.5317180617
2736.1245614035
2748.6186681223
2754.1091304348
2760.6114718615
2762.2926724138
2772.0291845494
2784.5936965812
2789.1486170213
2798.3266949153
2807.5825949367
2816.1081932773
2809.9206066946
2799.2082291667
2787.1005186722
2774.7248966942
2762.6124485597
2750.3880122951
2738.7215306123
2728.8272357724
2717.4282388664
2705.8025201613
2694.4223895582
2683.433
2672.0774900399
2660.997718254
2650.4481225297
2639.1304133858
2626.9578431373
2614.4204101563
2601.9380350195
2589.4566860465
2577.2452702703
2565.3889423077
2553.6397509579
2541.7955152672
2529.9145437262
2519.1237689394
2507.8098113208
2497.1570488722
2486.2104868914
2475.5654850746
2464.8876394052
2454.499537037
2444.554797048
2434.4271139706
2424.4403846154
2414.6371350365
2405.0726363636
2395.6489130435
2385.9125451264
2376.0271582734
2366.4905017921
2356.8842857143
2346.7443060498
2336.607535461
2326.8792402827
2316.8595070423
2307.5185964912
2298.1048076923
2288.956271777
2279.0573784722
2269.0192906574
2259.5219827586
2250.3369415808
2241.2185787671
2231.6346416382
2222.7424319728
2214.1058474576
2205.6201858108
2197.1492424243
2188.8666107383
2180.8839464883
2173.0730833333
2165.0966777409
2157.3451986755
2149.6343234324
2142.1852796053
2135.0450819672
2127.630882353
2119.9574104235
2112.061038961
2103.9802588997
2095.6126612903
2086.9683279743
2079.2236378205
2071.4791533546
2063.6429140127
2055.8048412699
2047.8809335443
2040.6934542587
2033.1066823899
2025.6496865204
2018.50578125
2011.652258567
2005.0526397516
1998.3873065016
1991.5048611111
1984.6471538462
1977.7453220859
1970.5863149847
1963.784222561
1956.9797872341
1950.3622727273
1944.0671450151
1937.9306475904
1931.4175675676
1924.7429640719
1917.7234328358
1911.2014136905
1904.5514836795
1897.6471893491
1891.2245575221
1884.7207352941
1878.772653959
1872.6022660819
1866.3378279883
1859.8247819768
1853.7570289855
1847.7822254335
1841.4532420749
1835.6681034483
1829.7002148997
1823.9695
1818.2774928775
1812.6208806818
1806.4400849858
1800.0545903955
1793.6659859155
1787.5064606742
1781.1307422969
1775.261103352
1769.2412256268
1763.6359722222
1757.8844182826
1752.4392265193
1746.9904958678
1741.7442994506
1736.1731506849
1730.7661202186
1725.7019754768
1720.2383831522
1714.6791327913
1709.29
1704.2456199461
1699.2158602151
1694.0302949062
1688.4441176471
1683.1629333333
1678.4224734043
1673.8356100796
1668.7097222222
1663.9980211082
1658.7626973684
1653.4857611549
1648.7313481675
1643.7962793734
1638.9923828125
1634.1181818182
1629.5086139896
1624.7826873385
1620.2059278351
1614.9309768638
1610.41
1605.4565856778
1600.5721938776
1596.0068066158
1590.9246192893
1585.9881012658
1581.3243055556
1576.4380352645
1571.3809673367
1566.3724310777
1561.158375
1556.2783042394
1551.7225124378
1546.8253101737
1542.415779703
1538.0018518519
1533.2469211823
1528.828009828
1523.9822303922
1519.3814792176
1514.7601219512
1510.428892944
1505.8370752427
1501.5005447942
1497.1108695652
1492.668373494
1488.0994591346
1483.5461630696
1478.8522727273
1474.103221957
1469.6169642857
1465.1342042755
1460.7071682465
1456.5255319149
1452.3314858491
1448.2861176471
1443.9287558686
1439.5632903981
1435.2856892523
1431.3377622378
1427.1660465116
1423.2700696056
1418.8626157407
1414.5800230947
1410.4009792627
1406.1420114943
1401.9819954129
1397.8378718536
1393.5628424658
1389.4630410023
1385.7202272727
1381.7724489796
1377.6621040724
1373.4055304741
1369.679954955
1365.6003370787
1361.6315022422
1357.6770693512
1353.6141741072
1349.6361915368
1345.8429444445
1341.9779933481
1338.3273783186
1334.5388520971
1331.1589757709
1327.7557142857
1323.9862938597
1320.2082603939
1316.4790938865
1313.0173202614
1309.6542391304
1306.3731019523
1303.1452380952
1299.7043196544
1296.1898706897
1292.635483871
1288.9940987125
1285.9102248394
1282.7208333333
1279.3958955224
