episode,interval,reward
10,-1337.009528962443,-1337.0095289624433
20,-1033.6249070061724,-1185.3172179843077
30,-475.70959203716757,-948.7813426685942
40,-96.19018123299608,-735.6335523096948
50,6.760830129529902,-587.1546758218498
60,46.4422490896186,-481.55518833660506
70,62.383032450159156,-403.84972822421014
80,77.13939718282998,-343.72608754833016
90,86.94460488448786,-295.87378838912815
100,86.64664563135092,-257.6217449870801
110,97.72690203223365,-225.31732253077882
120,100.19808277104157,-198.19103875562712
130,99.91543467990728,-175.25977156827832
140,108.7941443998717,-154.97020614198192
150,105.82144240800169,-137.58409623864966
160,102.84474617452119,-122.55729358782644
170,111.75008801026634,-108.77450643499745
180,114.90857496863998,-96.3476685792398
190,120.36169858157625,-84.94191241288104
200,111.67440080302615,-75.11109675208566
210,113.76963336915458,-66.11677627012182
220,122.81053251596047,-57.5291713252999
230,118.14731046988913,-49.891063421161235
240,121.0678361107294,-42.76777594066579
250,119.1046782013173,-36.29287777498646
260,122.6575508466997,-30.17939975107545
270,124.86241859405384,-24.437110182737328
280,124.76828586439754,-19.108346038196807
290,135.36802343473266,-13.781574677061302
300,129.84983281918232,-8.993861093853178
310,132.36951859642778,-4.433752071586048
320,129.7404977540297,-0.24080676453555702
330,145.49918571943178,4.1755566440695135
340,134.92959943711338,8.021263785041391
350,134.6820297261153,11.64014281192922
360,142.50096664708857,15.275165696239199
370,143.61689955323135,18.743861205887637
380,144.7962698861524,22.061029855368282
390,140.63353413137065,25.101350477829882
400,144.66371884370284,28.090409686976706
410,148.9880020119146,31.039131450999577
420,152.95230360778402,33.941826026161124
430,141.98437481031576,36.454443439746115
440,148.8173903557141,39.0081467787454
450,148.6368772353601,41.44434078889238
460,161.7095643660542,44.0588021710046
470,141.4193477768245,46.130303141341194
480,145.77386834997657,48.20621074985444
490,146.23081522260122,50.20671288195131
500,144.08472745481868,52.084273173408654
