episode,reward
10,0.8717448772794747
20,23.03907657034828
30,31.554974769060518
40,35.779857592074976
50,40.628753034513345
60,37.665336123635775
70,37.346145109526205
80,40.58976861482739
90,42.343879570156716
100,43.418596824942504
110,45.11454937604421
120,46.92002418558496
130,48.991883393373165
140,49.595826080744395
150,51.818720856288934
160,51.754466700243846
170,52.711180945826406
180,53.47933243676562
190,53.82049923861958
200,56.13571175556861
210,57.833189813797134
220,57.8763662743389
230,58.140443091906356
240,58.43237655242933
250,58.71504889919352
260,60.246836043413
270,60.87997187964988
280,61.46575070561434
290,62.325218679205676
300,63.3235818857371
310,65.5258705158125
320,67.61930120901295
330,70.0852639618333
340,71.1024168525583
350,74.63687677635028
360,79.82734829180488
370,89.72990481197952
380,96.06020777303256
390,104.89079761115767
400,113.45656496974951
410,122.34121188183474
420,128.56043372604478
430,140.1642607950777
440,150.95446607789557
450,160.05196096383474
460,169.70024064111055
470,178.43172767927962
480,185.04095844502956
490,194.58237244013043
500,202.7827337427026
510,209.683162374357
520,218.54550618357518
530,223.81888789871877
540,229.94121949820112
550,233.20621079843565
560,234.7302218534601
570,237.82098269013176
580,242.01243298005676
590,247.95888989102056
600,253.26700570805164
610,258.51687867237587
620,264.2333156157994
630,268.2880121233147
640,270.1502249892184
650,271.6328236208321
660,278.85858948382673
670,287.68588913045556
680,295.89912468810087
690,301.33608417562505
700,307.87452392949945
710,314.250956169956
720,320.5913006103193
730,325.80533365489833
740,331.90216735967454
750,339.3056873187015
760,346.43137939941545
770,353.47546963374225
780,360.0375902038928
790,367.09826205829586
800,374.2286566146325
810,380.4722771823222
820,386.71716647807824
830,392.84237822242414
840,398.85799116297403
850,404.12761981122395
860,409.6122177467551
870,414.59153354221235
880,420.0071225493546
890,425.43039910596883
900,430.88799468080185
910,436.2347837944076
920,441.3583416106405
930,445.75183173759046
940,449.97078124988224
950,455.09891252217227
960,460.21626024308426
970,464.89804650066225
980,469.4836244282902
990,474.05323909473793
1000,478.56450054654687
1010,482.70809461507787
1020,486.9561453269963
1030,490.93254591292254
1040,494.231240770881
1050,497.3639230039985
1060,499.2890373528378
1070,500.2653900824135
1080,500.63363403671224
1090,502.15531270216087
1100,505.93686210215094
1110,509.5947996442873
1120,513.6370446787432
1130,517.6466414234649
1140,521.6566981806719
1150,525.515515068196
1160,529.2291045336286
1170,532.8097624732349
1180,536.1869673962491
1190,539.7390513923286
1200,543.1087370410156
1210,546.4445563788938
1220,549.8253185831662
1230,553.0772996693291
1240,556.3412899129562
1250,559.6773022987808
