Reward-2
-1.1737721935
0.7503870446
1.5854950048
1.969221516
2.1027259089
2.1728906467
2.257747332
2.3662560914
2.3795960545
2.4313130745
2.4420404338
2.459002042
2.4921564408
2.5192377825
2.5297571728
2.5288428906
2.5297412335
2.5686935705
2.5664333502
2.5656168993
2.6144771849
2.6154744255
2.6337177467
2.6325840329
2.6461677044
2.6663699686
2.6767816581
2.6917990366
2.6983802605
2.7046153876
2.719242634
2.7313908414
2.7504691746
2.7536580704
2.7683834568
2.7925456376
2.7944673912
2.8161503222
2.8280652198
2.8355036281
2.8583641244
2.8690595456
2.8786410931
2.8883278121
2.8992396817
2.9071339641
2.917531653
2.9253691916
2.9469029239
2.9537011637
2.9755556928
2.9788753433
2.9959355447
3.0075908595
3.0241037981
3.0399015374
3.0507165289
3.1002776344
3.1262898752
3.1417480099
3.1548686322
3.1733600487
3.1919940672
3.2198319942
3.2414827686
3.2667606399
3.2833586048
3.3064269204
3.3248692287
3.3696864172
3.4273011306
3.4128920642
3.437964793
3.4766245361
3.5058174346
3.5869329875
3.5620742603
3.6257475755
3.7938244836
3.7160898174
3.7067686095
3.7486542187
3.8278188361
3.7956065874
3.8500518413
3.8756617538
3.8811215215
4.0253144273
4.0419137655
4.0690882065
4.1470020477
4.100575665
4.1329123069
4.1500332803
4.1469275023
4.1895809118
4.2471320696
4.2873256218
4.235077826
4.3070684929
4.3581431266
4.31937399
4.3066209143
4.388725908
4.3289697945
4.3388891481
4.3247770337
4.3938965911
4.3884998789
4.3935846668
4.3262095499
4.3557792985
4.3508913531
4.3449546644
4.4176371074
4.4518948806
4.4430537505
4.3879758532
4.4143895944
4.4724954425
4.4403852643
4.457053138
4.5304595178
4.5477382063
4.5221211844
4.5268400429
4.5174559042
4.5754820952
4.5771003709
4.6031358958
4.6072474233
4.6616494651
4.5983991944
4.598770194
4.6282370688
4.6880919293
4.7222625925
4.6756448493
4.7798693282
4.7560540818
4.7771550757
4.795824154
4.8052465861
4.827485705
4.8882690072
4.8599773643
4.9260365983
4.9105822527
4.9537746472
4.9135088588
4.890146153
4.9479616799
4.9575104688
4.9367609663
4.944522154
5.0136661594
4.9435398801
5.0105970375
5.0373171851
4.9821605245
5.0064275993
5.0902464639
5.0992178259
5.1115271445
5.0422675499
5.0673909407
5.1459953488
5.1590319717
5.1782600009
5.129954466
5.1578437693
5.2328785251
5.2054916226
5.3246919943
5.3425122314
5.338784213
5.3939486756
5.3913689375
5.3924916622
5.4391032036
5.4172297473
5.463267603
5.4748550405
5.4859551582
5.5139445659
5.469552054
5.5304055959
5.5010189047
5.5551835155
5.5499536317
5.5174301375
5.5404040238
5.5690037055
5.5662013675
5.563377326
5.6584042983
5.6149459659
5.6704769982
5.6711233811
5.6859786832
5.7168762564
5.7059014833
5.6671275614
5.7275382588
5.6985014261
5.7473464204
5.7511914232
5.7326708713
5.7632134236
5.7720837558
5.78221372
5.7986438149
5.7610537586
5.8160065532
5.8312959198
5.8148193089
5.82258822
5.8199157205
5.8530952343
5.86620276
5.865830124
5.8947387823
5.8887214866
5.9013813073
5.9007125575
5.9104824596
5.9096188336
5.9147723565
5.9372937495
5.9443917952
5.941431409
5.9548424051
5.952375161
5.9582604789
5.9562190553
5.9481451758
5.9686349067
5.9759227777
5.9195905109
5.9135081077
5.9216958113
5.9765171018
5.9389948997
5.9878025509
5.9488900888
5.9870684709
5.9409656122
5.9722651768
5.9601327908
6.0661433941
6.1256570144
6.1017030462
6.1484137055
6.1231959515
6.1533957202
6.1797816271
6.1838351607
6.1762237997
6.1602403978
6.1862156921
