episode,reward
10,4.4298582832540925
20,3.8274333180343105
30,1.7810863243250623
40,4.234225054130101
50,4.602773476278372
60,6.580320783854352
70,5.286408206064564
80,5.188043527175699
90,4.582513977507462
100,5.463003380509043
110,5.627988198813261
120,5.7161628363689685
130,5.83104919267376
140,6.018814429454992
150,6.117199892907989
160,5.837397931992465
170,5.537365523147688
180,5.191741829878479
190,4.50729780759901
200,4.745873066776829
210,4.957859386027719
220,4.302561784029384
230,4.235690392592276
240,4.385748111161859
250,3.955333147994549
260,3.606405438107346
270,3.4365495623648266
280,3.451859760095802
290,3.7358888938608303
300,3.6543506757659414
310,3.8467558227628937
320,3.570948813220874
330,3.407230166730738
340,3.408503621295517
350,3.020843354111513
360,2.9315401994475216
370,3.073504458155275
380,3.3773524338494614
390,3.310512141719116
400,3.076238651253573
410,2.7983874367237354
420,2.7577024962958885
430,3.1010431297944456
440,3.236910643117313
450,3.186458966827249
460,3.1912382895175035
470,3.1122146075636974
480,3.0696164095011578
490,3.078569193354548
500,2.970941523712251
510,2.776202009374614
520,2.7272119614840364
530,2.7928826026279063
540,2.69508147542511
550,2.701947502657352
560,2.5965504512345228
570,2.500766443546853
580,2.5543097163693504
590,2.5960175463332162
600,2.571467755124125
610,2.4516820986028445
620,2.570280221108004
630,2.453122625462169
640,2.286873827359584
650,2.2928413319818266
660,2.28813703691182
670,2.466808442346043
680,2.557956757485505
690,2.5037079503582023
700,2.3631526170546917
710,2.377789765005537
720,2.3850325835048407
730,2.380099305299652
740,2.3301843174050987
750,2.209742002182313
760,2.1520405169661214
770,2.264891831828172
780,2.2162632682763834
790,2.225725014745364
800,2.0724990490254904
810,2.065823645643542
820,2.273359171714623
830,2.238672649215535
840,2.278628081564762
850,2.23430432641901
860,2.3398619009092325
870,2.799375212977627
880,2.6914884429810124
890,2.818858762289517
900,2.918216541514027
910,2.6716691367068686
920,2.7106339917246958
930,2.3515589236077994
940,1.6352299119762574
950,1.7459493037680682
960,2.194418455111209
970,2.639016520773494
980,3.24570350414717
990,3.2424898166113674
